record_id,line,product_variant,unit_id,date,defect_found,defect_type
D008556,Line B,Standard,LineB-STA-03556,2026-06-07,FALSE,
D008594,Line B,Standard,LineB-STA-03594,2026-06-07,FALSE,
D008686,Line B,Standard,LineB-STA-03686,2026-06-07,FALSE,
D009189,Line B,Standard,LineB-STA-04189,2026-06-07,FALSE,
D009247,Line B,Standard,LineB-STA-04247,2026-06-07,FALSE,
D009384,Line B,Pro,LineB-PRO-00134,2026-06-07,FALSE,
D009422,Line B,Pro,LineB-PRO-00172,2026-06-07,TRUE,firmware_flash_fail
D009601,Line B,Pro,LineB-PRO-00351,2026-06-07,FALSE,
D009614,Line B,Pro,LineB-PRO-00364,2026-06-07,FALSE,
D009697,Line B,Pro,LineB-PRO-00447,2026-06-07,FALSE,
D009788,Line B,Pro,LineB-PRO-00538,2026-06-07,FALSE,
D009799,Line B,Pro,LineB-PRO-00549,2026-06-07,FALSE,
D009848,Line B,Pro,LineB-PRO-00598,2026-06-07,TRUE,component_misalignment
D009851,Line B,Pro,LineB-PRO-00601,2026-06-07,FALSE,
D000088,Line A,Standard,LineA-STA-00088,2026-06-08,FALSE,
D000150,Line A,Standard,LineA-STA-00150,2026-06-08,FALSE,
D000216,Line A,Standard,LineA-STA-00216,2026-06-08,FALSE,
D000263,Line A,Standard,LineA-STA-00263,2026-06-08,FALSE,
D000304,Line A,Standard,LineA-STA-00304,2026-06-08,FALSE,
D000404,Line A,Standard,LineA-STA-00404,2026-06-08,FALSE,
D000424,Line A,Standard,LineA-STA-00424,2026-06-08,FALSE,
D000488,Line A,Standard,LineA-STA-00488,2026-06-08,FALSE,
D000500,Line A,Standard,LineA-STA-00500,2026-06-08,FALSE,
D000576,Line A,Standard,LineA-STA-00576,2026-06-08,TRUE,screen_dead_pixel
D000600,Line A,Standard,LineA-STA-00600,2026-06-08,FALSE,
D000636,Line A,Standard,LineA-STA-00636,2026-06-08,FALSE,
D000717,Line A,Standard,LineA-STA-00717,2026-06-08,FALSE,
D000724,Line A,Standard,LineA-STA-00724,2026-06-08,FALSE,
D000977,Line A,Standard,LineA-STA-00977,2026-06-08,FALSE,
D000985,Line A,Standard,LineA-STA-00985,2026-06-08,FALSE,
D001091,Line A,Standard,LineA-STA-01091,2026-06-08,FALSE,
D001143,Line A,Standard,LineA-STA-01143,2026-06-08,FALSE,
D001183,Line A,Standard,LineA-STA-01183,2026-06-08,FALSE,
D001230,Line A,Standard,LineA-STA-01230,2026-06-08,FALSE,
D001233,Line A,Standard,LineA-STA-01233,2026-06-08,FALSE,
D001285,Line A,Standard,LineA-STA-01285,2026-06-08,FALSE,
D001462,Line A,Standard,LineA-STA-01462,2026-06-08,FALSE,
D001463,Line A,Standard,LineA-STA-01463,2026-06-08,FALSE,
D001473,Line A,Standard,LineA-STA-01473,2026-06-08,FALSE,
D001663,Line A,Standard,LineA-STA-01663,2026-06-08,FALSE,
D001799,Line A,Standard,LineA-STA-01799,2026-06-08,FALSE,
D002046,Line A,Standard,LineA-STA-02046,2026-06-08,FALSE,
D002108,Line A,Standard,LineA-STA-02108,2026-06-08,FALSE,
D002343,Line A,Pro,LineA-PRO-00093,2026-06-08,FALSE,
D002422,Line A,Pro,LineA-PRO-00172,2026-06-08,FALSE,
D002441,Line A,Pro,LineA-PRO-00191,2026-06-08,FALSE,
D002582,Line A,Pro,LineA-PRO-00332,2026-06-08,FALSE,
D002592,Line A,Pro,LineA-PRO-00342,2026-06-08,FALSE,
D002628,Line A,Pro,LineA-PRO-00378,2026-06-08,TRUE,screen_dead_pixel
D002641,Line A,Pro,LineA-PRO-00391,2026-06-08,TRUE,component_misalignment
D002774,Line A,Pro,LineA-PRO-00524,2026-06-08,FALSE,
D003044,Line A,Pro,LineA-PRO-00794,2026-06-08,FALSE,
D003074,Line A,Pro,LineA-PRO-00824,2026-06-08,FALSE,
D003266,Line A,Pro,LineA-PRO-01016,2026-06-08,FALSE,
D003285,Line A,Pro,LineA-PRO-01035,2026-06-08,FALSE,
D003364,Line A,Pro,LineA-PRO-01114,2026-06-08,FALSE,
D003580,Line A,Pro,LineA-PRO-01330,2026-06-08,FALSE,
D003620,Line A,Pro,LineA-PRO-01370,2026-06-08,FALSE,
D003672,Line A,Pro,LineA-PRO-01422,2026-06-08,FALSE,
D003771,Line A,Pro,LineA-PRO-01521,2026-06-08,FALSE,
D003802,Line A,Pro,LineA-PRO-01552,2026-06-08,FALSE,
D004257,Line A,Pro,LineA-PRO-02007,2026-06-08,FALSE,
D004496,Line A,Pro,LineA-PRO-02246,2026-06-08,FALSE,
D004540,Line A,Pro,LineA-PRO-02290,2026-06-08,FALSE,
D004699,Line A,Pro,LineA-PRO-02449,2026-06-08,FALSE,
D004708,Line A,Pro,LineA-PRO-02458,2026-06-08,FALSE,
D004822,Line A,Pro,LineA-PRO-02572,2026-06-08,FALSE,
D004943,Line A,Pro,LineA-PRO-02693,2026-06-08,FALSE,
D004968,Line A,Pro,LineA-PRO-02718,2026-06-08,FALSE,
D005004,Line B,Standard,LineB-STA-00004,2026-06-08,FALSE,
D005142,Line B,Standard,LineB-STA-00142,2026-06-08,FALSE,
D005315,Line B,Standard,LineB-STA-00315,2026-06-08,FALSE,
D005337,Line B,Standard,LineB-STA-00337,2026-06-08,FALSE,
D005340,Line B,Standard,LineB-STA-00340,2026-06-08,FALSE,
D005416,Line B,Standard,LineB-STA-00416,2026-06-08,FALSE,
D005558,Line B,Standard,LineB-STA-00558,2026-06-08,FALSE,
D005848,Line B,Standard,LineB-STA-00848,2026-06-08,FALSE,
D006001,Line B,Standard,LineB-STA-01001,2026-06-08,FALSE,
D006081,Line B,Standard,LineB-STA-01081,2026-06-08,FALSE,
D006086,Line B,Standard,LineB-STA-01086,2026-06-08,FALSE,
D006135,Line B,Standard,LineB-STA-01135,2026-06-08,FALSE,
D006139,Line B,Standard,LineB-STA-01139,2026-06-08,FALSE,
D006248,Line B,Standard,LineB-STA-01248,2026-06-08,FALSE,
D006287,Line B,Standard,LineB-STA-01287,2026-06-08,FALSE,
D006316,Line B,Standard,LineB-STA-01316,2026-06-08,FALSE,
D006317,Line B,Standard,LineB-STA-01317,2026-06-08,FALSE,
D006329,Line B,Standard,LineB-STA-01329,2026-06-08,FALSE,
D006414,Line B,Standard,LineB-STA-01414,2026-06-08,FALSE,
D006418,Line B,Standard,LineB-STA-01418,2026-06-08,FALSE,
D006559,Line B,Standard,LineB-STA-01559,2026-06-08,FALSE,
D006560,Line B,Standard,LineB-STA-01560,2026-06-08,FALSE,
D006641,Line B,Standard,LineB-STA-01641,2026-06-08,FALSE,
D006669,Line B,Standard,LineB-STA-01669,2026-06-08,FALSE,
D006774,Line B,Standard,LineB-STA-01774,2026-06-08,FALSE,
D006842,Line B,Standard,LineB-STA-01842,2026-06-08,FALSE,
D006854,Line B,Standard,LineB-STA-01854,2026-06-08,FALSE,
D006895,Line B,Standard,LineB-STA-01895,2026-06-08,FALSE,
D006911,Line B,Standard,LineB-STA-01911,2026-06-08,FALSE,
D007058,Line B,Standard,LineB-STA-02058,2026-06-08,FALSE,
D007197,Line B,Standard,LineB-STA-02197,2026-06-08,FALSE,
D007418,Line B,Standard,LineB-STA-02418,2026-06-08,FALSE,
D007454,Line B,Standard,LineB-STA-02454,2026-06-08,FALSE,
D007468,Line B,Standard,LineB-STA-02468,2026-06-08,FALSE,
D007532,Line B,Standard,LineB-STA-02532,2026-06-08,FALSE,
D007539,Line B,Standard,LineB-STA-02539,2026-06-08,FALSE,
D007588,Line B,Standard,LineB-STA-02588,2026-06-08,FALSE,
D007686,Line B,Standard,LineB-STA-02686,2026-06-08,FALSE,
D007705,Line B,Standard,LineB-STA-02705,2026-06-08,FALSE,
D007752,Line B,Standard,LineB-STA-02752,2026-06-08,FALSE,
D007795,Line B,Standard,LineB-STA-02795,2026-06-08,FALSE,
D007801,Line B,Standard,LineB-STA-02801,2026-06-08,FALSE,
D007888,Line B,Standard,LineB-STA-02888,2026-06-08,FALSE,
D007896,Line B,Standard,LineB-STA-02896,2026-06-08,FALSE,
D007979,Line B,Standard,LineB-STA-02979,2026-06-08,FALSE,
D008026,Line B,Standard,LineB-STA-03026,2026-06-08,FALSE,
D008162,Line B,Standard,LineB-STA-03162,2026-06-08,FALSE,
D008584,Line B,Standard,LineB-STA-03584,2026-06-08,FALSE,
D008753,Line B,Standard,LineB-STA-03753,2026-06-08,FALSE,
D009082,Line B,Standard,LineB-STA-04082,2026-06-08,FALSE,
D009136,Line B,Standard,LineB-STA-04136,2026-06-08,FALSE,
D009433,Line B,Pro,LineB-PRO-00183,2026-06-08,FALSE,
D009446,Line B,Pro,LineB-PRO-00196,2026-06-08,FALSE,
D009497,Line B,Pro,LineB-PRO-00247,2026-06-08,FALSE,
D009524,Line B,Pro,LineB-PRO-00274,2026-06-08,FALSE,
D009586,Line B,Pro,LineB-PRO-00336,2026-06-08,FALSE,
D009892,Line B,Pro,LineB-PRO-00642,2026-06-08,FALSE,
D009910,Line B,Pro,LineB-PRO-00660,2026-06-08,FALSE,
D009941,Line B,Pro,LineB-PRO-00691,2026-06-08,FALSE,
D010012,Line B,Pro,LineB-PRO-00762,2026-06-08,FALSE,
D000218,Line A,Standard,LineA-STA-00218,2026-06-09,FALSE,
D000248,Line A,Standard,LineA-STA-00248,2026-06-09,FALSE,
D000323,Line A,Standard,LineA-STA-00323,2026-06-09,FALSE,
D000462,Line A,Standard,LineA-STA-00462,2026-06-09,FALSE,
D000482,Line A,Standard,LineA-STA-00482,2026-06-09,FALSE,
D000498,Line A,Standard,LineA-STA-00498,2026-06-09,FALSE,
D000531,Line A,Standard,LineA-STA-00531,2026-06-09,FALSE,
D000683,Line A,Standard,LineA-STA-00683,2026-06-09,FALSE,
D000686,Line A,Standard,LineA-STA-00686,2026-06-09,FALSE,
D000787,Line A,Standard,LineA-STA-00787,2026-06-09,FALSE,
D000804,Line A,Standard,LineA-STA-00804,2026-06-09,FALSE,
D000949,Line A,Standard,LineA-STA-00949,2026-06-09,FALSE,
D000981,Line A,Standard,LineA-STA-00981,2026-06-09,FALSE,
D001195,Line A,Standard,LineA-STA-01195,2026-06-09,FALSE,
D001197,Line A,Standard,LineA-STA-01197,2026-06-09,FALSE,
D001200,Line A,Standard,LineA-STA-01200,2026-06-09,FALSE,
D001438,Line A,Standard,LineA-STA-01438,2026-06-09,FALSE,
D001592,Line A,Standard,LineA-STA-01592,2026-06-09,FALSE,
D001599,Line A,Standard,LineA-STA-01599,2026-06-09,FALSE,
D001767,Line A,Standard,LineA-STA-01767,2026-06-09,FALSE,
D001772,Line A,Standard,LineA-STA-01772,2026-06-09,FALSE,
D001823,Line A,Standard,LineA-STA-01823,2026-06-09,FALSE,
D001931,Line A,Standard,LineA-STA-01931,2026-06-09,FALSE,
D001976,Line A,Standard,LineA-STA-01976,2026-06-09,FALSE,
D002037,Line A,Standard,LineA-STA-02037,2026-06-09,FALSE,
D002262,Line A,Pro,LineA-PRO-00012,2026-06-09,FALSE,
D002312,Line A,Pro,LineA-PRO-00062,2026-06-09,FALSE,
D002337,Line A,Pro,LineA-PRO-00087,2026-06-09,FALSE,
D002537,Line A,Pro,LineA-PRO-00287,2026-06-09,FALSE,
D002680,Line A,Pro,LineA-PRO-00430,2026-06-09,FALSE,
D002746,Line A,Pro,LineA-PRO-00496,2026-06-09,FALSE,
D002918,Line A,Pro,LineA-PRO-00668,2026-06-09,FALSE,
D002948,Line A,Pro,LineA-PRO-00698,2026-06-09,FALSE,
D003002,Line A,Pro,LineA-PRO-00752,2026-06-09,FALSE,
D003072,Line A,Pro,LineA-PRO-00822,2026-06-09,FALSE,
D003082,Line A,Pro,LineA-PRO-00832,2026-06-09,FALSE,
D003255,Line A,Pro,LineA-PRO-01005,2026-06-09,FALSE,
D003498,Line A,Pro,LineA-PRO-01248,2026-06-09,FALSE,
D003500,Line A,Pro,LineA-PRO-01250,2026-06-09,FALSE,
D003501,Line A,Pro,LineA-PRO-01251,2026-06-09,FALSE,
D003533,Line A,Pro,LineA-PRO-01283,2026-06-09,FALSE,
D003648,Line A,Pro,LineA-PRO-01398,2026-06-09,FALSE,
D003776,Line A,Pro,LineA-PRO-01526,2026-06-09,FALSE,
D004484,Line A,Pro,LineA-PRO-02234,2026-06-09,FALSE,
D004501,Line A,Pro,LineA-PRO-02251,2026-06-09,FALSE,
D004513,Line A,Pro,LineA-PRO-02263,2026-06-09,FALSE,
D004668,Line A,Pro,LineA-PRO-02418,2026-06-09,FALSE,
D004689,Line A,Pro,LineA-PRO-02439,2026-06-09,FALSE,
D004728,Line A,Pro,LineA-PRO-02478,2026-06-09,FALSE,
D004795,Line A,Pro,LineA-PRO-02545,2026-06-09,FALSE,
D005141,Line B,Standard,LineB-STA-00141,2026-06-09,FALSE,
D005254,Line B,Standard,LineB-STA-00254,2026-06-09,FALSE,
D005322,Line B,Standard,LineB-STA-00322,2026-06-09,FALSE,
D005384,Line B,Standard,LineB-STA-00384,2026-06-09,FALSE,
D005424,Line B,Standard,LineB-STA-00424,2026-06-09,FALSE,
D005477,Line B,Standard,LineB-STA-00477,2026-06-09,FALSE,
D005586,Line B,Standard,LineB-STA-00586,2026-06-09,FALSE,
D005720,Line B,Standard,LineB-STA-00720,2026-06-09,FALSE,
D005740,Line B,Standard,LineB-STA-00740,2026-06-09,FALSE,
D005905,Line B,Standard,LineB-STA-00905,2026-06-09,FALSE,
D006119,Line B,Standard,LineB-STA-01119,2026-06-09,FALSE,
D006182,Line B,Standard,LineB-STA-01182,2026-06-09,FALSE,
D006234,Line B,Standard,LineB-STA-01234,2026-06-09,FALSE,
D006608,Line B,Standard,LineB-STA-01608,2026-06-09,FALSE,
D006796,Line B,Standard,LineB-STA-01796,2026-06-09,FALSE,
D006915,Line B,Standard,LineB-STA-01915,2026-06-09,FALSE,
D007043,Line B,Standard,LineB-STA-02043,2026-06-09,FALSE,
D007071,Line B,Standard,LineB-STA-02071,2026-06-09,FALSE,
D007139,Line B,Standard,LineB-STA-02139,2026-06-09,FALSE,
D007164,Line B,Standard,LineB-STA-02164,2026-06-09,FALSE,
D007199,Line B,Standard,LineB-STA-02199,2026-06-09,FALSE,
D007214,Line B,Standard,LineB-STA-02214,2026-06-09,FALSE,
D007283,Line B,Standard,LineB-STA-02283,2026-06-09,FALSE,
D007524,Line B,Standard,LineB-STA-02524,2026-06-09,FALSE,
D007598,Line B,Standard,LineB-STA-02598,2026-06-09,FALSE,
D007755,Line B,Standard,LineB-STA-02755,2026-06-09,FALSE,
D007790,Line B,Standard,LineB-STA-02790,2026-06-09,FALSE,
D008002,Line B,Standard,LineB-STA-03002,2026-06-09,FALSE,
D008045,Line B,Standard,LineB-STA-03045,2026-06-09,FALSE,
D008084,Line B,Standard,LineB-STA-03084,2026-06-09,FALSE,
D008358,Line B,Standard,LineB-STA-03358,2026-06-09,FALSE,
D008421,Line B,Standard,LineB-STA-03421,2026-06-09,FALSE,
D008684,Line B,Standard,LineB-STA-03684,2026-06-09,FALSE,
D008928,Line B,Standard,LineB-STA-03928,2026-06-09,FALSE,
D008934,Line B,Standard,LineB-STA-03934,2026-06-09,FALSE,
D008951,Line B,Standard,LineB-STA-03951,2026-06-09,FALSE,
D008964,Line B,Standard,LineB-STA-03964,2026-06-09,FALSE,
D008973,Line B,Standard,LineB-STA-03973,2026-06-09,FALSE,
D008985,Line B,Standard,LineB-STA-03985,2026-06-09,FALSE,
D009033,Line B,Standard,LineB-STA-04033,2026-06-09,FALSE,
D009098,Line B,Standard,LineB-STA-04098,2026-06-09,FALSE,
D009193,Line B,Standard,LineB-STA-04193,2026-06-09,FALSE,
D009221,Line B,Standard,LineB-STA-04221,2026-06-09,FALSE,
D009434,Line B,Pro,LineB-PRO-00184,2026-06-09,FALSE,
D009456,Line B,Pro,LineB-PRO-00206,2026-06-09,FALSE,
D009481,Line B,Pro,LineB-PRO-00231,2026-06-09,FALSE,
D009512,Line B,Pro,LineB-PRO-00262,2026-06-09,FALSE,
D009632,Line B,Pro,LineB-PRO-00382,2026-06-09,FALSE,
D009637,Line B,Pro,LineB-PRO-00387,2026-06-09,FALSE,
D009659,Line B,Pro,LineB-PRO-00409,2026-06-09,FALSE,
D009947,Line B,Pro,LineB-PRO-00697,2026-06-09,FALSE,
D000104,Line A,Standard,LineA-STA-00104,2026-06-10,FALSE,
D000110,Line A,Standard,LineA-STA-00110,2026-06-10,FALSE,
D000287,Line A,Standard,LineA-STA-00287,2026-06-10,FALSE,
D000402,Line A,Standard,LineA-STA-00402,2026-06-10,FALSE,
D000420,Line A,Standard,LineA-STA-00420,2026-06-10,FALSE,
D000631,Line A,Standard,LineA-STA-00631,2026-06-10,FALSE,
D000657,Line A,Standard,LineA-STA-00657,2026-06-10,FALSE,
D000670,Line A,Standard,LineA-STA-00670,2026-06-10,FALSE,
D000718,Line A,Standard,LineA-STA-00718,2026-06-10,FALSE,
D000762,Line A,Standard,LineA-STA-00762,2026-06-10,TRUE,screen_dead_pixel
D000829,Line A,Standard,LineA-STA-00829,2026-06-10,FALSE,
D000870,Line A,Standard,LineA-STA-00870,2026-06-10,FALSE,
D000952,Line A,Standard,LineA-STA-00952,2026-06-10,FALSE,
D001061,Line A,Standard,LineA-STA-01061,2026-06-10,FALSE,
D001189,Line A,Standard,LineA-STA-01189,2026-06-10,FALSE,
D001295,Line A,Standard,LineA-STA-01295,2026-06-10,FALSE,
D001403,Line A,Standard,LineA-STA-01403,2026-06-10,FALSE,
D001551,Line A,Standard,LineA-STA-01551,2026-06-10,FALSE,
D001577,Line A,Standard,LineA-STA-01577,2026-06-10,FALSE,
D001695,Line A,Standard,LineA-STA-01695,2026-06-10,FALSE,
D001754,Line A,Standard,LineA-STA-01754,2026-06-10,FALSE,
D001954,Line A,Standard,LineA-STA-01954,2026-06-10,FALSE,
D001975,Line A,Standard,LineA-STA-01975,2026-06-10,FALSE,
D001986,Line A,Standard,LineA-STA-01986,2026-06-10,FALSE,
D002041,Line A,Standard,LineA-STA-02041,2026-06-10,FALSE,
D002086,Line A,Standard,LineA-STA-02086,2026-06-10,FALSE,
D002201,Line A,Standard,LineA-STA-02201,2026-06-10,FALSE,
D002299,Line A,Pro,LineA-PRO-00049,2026-06-10,FALSE,
D002466,Line A,Pro,LineA-PRO-00216,2026-06-10,FALSE,
D002600,Line A,Pro,LineA-PRO-00350,2026-06-10,FALSE,
D002693,Line A,Pro,LineA-PRO-00443,2026-06-10,FALSE,
D002839,Line A,Pro,LineA-PRO-00589,2026-06-10,FALSE,
D003099,Line A,Pro,LineA-PRO-00849,2026-06-10,FALSE,
D003286,Line A,Pro,LineA-PRO-01036,2026-06-10,FALSE,
D003411,Line A,Pro,LineA-PRO-01161,2026-06-10,FALSE,
D003531,Line A,Pro,LineA-PRO-01281,2026-06-10,FALSE,
D003658,Line A,Pro,LineA-PRO-01408,2026-06-10,FALSE,
D003723,Line A,Pro,LineA-PRO-01473,2026-06-10,FALSE,
D003834,Line A,Pro,LineA-PRO-01584,2026-06-10,FALSE,
D004099,Line A,Pro,LineA-PRO-01849,2026-06-10,FALSE,
D004173,Line A,Pro,LineA-PRO-01923,2026-06-10,FALSE,
D004287,Line A,Pro,LineA-PRO-02037,2026-06-10,FALSE,
D004305,Line A,Pro,LineA-PRO-02055,2026-06-10,FALSE,
D004473,Line A,Pro,LineA-PRO-02223,2026-06-10,FALSE,
D004768,Line A,Pro,LineA-PRO-02518,2026-06-10,FALSE,
D004777,Line A,Pro,LineA-PRO-02527,2026-06-10,FALSE,
D004919,Line A,Pro,LineA-PRO-02669,2026-06-10,FALSE,
D005032,Line B,Standard,LineB-STA-00032,2026-06-10,FALSE,
D005135,Line B,Standard,LineB-STA-00135,2026-06-10,FALSE,
D005330,Line B,Standard,LineB-STA-00330,2026-06-10,FALSE,
D005349,Line B,Standard,LineB-STA-00349,2026-06-10,FALSE,
D005510,Line B,Standard,LineB-STA-00510,2026-06-10,FALSE,
D005861,Line B,Standard,LineB-STA-00861,2026-06-10,FALSE,
D005978,Line B,Standard,LineB-STA-00978,2026-06-10,FALSE,
D006302,Line B,Standard,LineB-STA-01302,2026-06-10,FALSE,
D006369,Line B,Standard,LineB-STA-01369,2026-06-10,FALSE,
D006579,Line B,Standard,LineB-STA-01579,2026-06-10,FALSE,
D007151,Line B,Standard,LineB-STA-02151,2026-06-10,FALSE,
D007171,Line B,Standard,LineB-STA-02171,2026-06-10,FALSE,
D007177,Line B,Standard,LineB-STA-02177,2026-06-10,FALSE,
D007408,Line B,Standard,LineB-STA-02408,2026-06-10,FALSE,
D007482,Line B,Standard,LineB-STA-02482,2026-06-10,FALSE,
D007505,Line B,Standard,LineB-STA-02505,2026-06-10,FALSE,
D007547,Line B,Standard,LineB-STA-02547,2026-06-10,FALSE,
D007728,Line B,Standard,LineB-STA-02728,2026-06-10,FALSE,
D007971,Line B,Standard,LineB-STA-02971,2026-06-10,FALSE,
D008076,Line B,Standard,LineB-STA-03076,2026-06-10,TRUE,capacitor_leak
D008094,Line B,Standard,LineB-STA-03094,2026-06-10,FALSE,
D008167,Line B,Standard,LineB-STA-03167,2026-06-10,FALSE,
D008249,Line B,Standard,LineB-STA-03249,2026-06-10,FALSE,
D008278,Line B,Standard,LineB-STA-03278,2026-06-10,FALSE,
D008467,Line B,Standard,LineB-STA-03467,2026-06-10,FALSE,
D008639,Line B,Standard,LineB-STA-03639,2026-06-10,FALSE,
D008645,Line B,Standard,LineB-STA-03645,2026-06-10,FALSE,
D008692,Line B,Standard,LineB-STA-03692,2026-06-10,FALSE,
D008732,Line B,Standard,LineB-STA-03732,2026-06-10,FALSE,
D008933,Line B,Standard,LineB-STA-03933,2026-06-10,FALSE,
D008992,Line B,Standard,LineB-STA-03992,2026-06-10,FALSE,
D009003,Line B,Standard,LineB-STA-04003,2026-06-10,FALSE,
D009113,Line B,Standard,LineB-STA-04113,2026-06-10,FALSE,
D009314,Line B,Pro,LineB-PRO-00064,2026-06-10,FALSE,
D009394,Line B,Pro,LineB-PRO-00144,2026-06-10,FALSE,
D009448,Line B,Pro,LineB-PRO-00198,2026-06-10,FALSE,
D009483,Line B,Pro,LineB-PRO-00233,2026-06-10,FALSE,
D009576,Line B,Pro,LineB-PRO-00326,2026-06-10,FALSE,
D009577,Line B,Pro,LineB-PRO-00327,2026-06-10,FALSE,
D009634,Line B,Pro,LineB-PRO-00384,2026-06-10,FALSE,
D009639,Line B,Pro,LineB-PRO-00389,2026-06-10,FALSE,
D009689,Line B,Pro,LineB-PRO-00439,2026-06-10,FALSE,
D009822,Line B,Pro,LineB-PRO-00572,2026-06-10,TRUE,battery_swell
D009857,Line B,Pro,LineB-PRO-00607,2026-06-10,FALSE,
D009914,Line B,Pro,LineB-PRO-00664,2026-06-10,FALSE,
D000043,Line A,Standard,LineA-STA-00043,2026-06-11,FALSE,
D000101,Line A,Standard,LineA-STA-00101,2026-06-11,FALSE,
D000120,Line A,Standard,LineA-STA-00120,2026-06-11,FALSE,
D000207,Line A,Standard,LineA-STA-00207,2026-06-11,FALSE,
D000230,Line A,Standard,LineA-STA-00230,2026-06-11,FALSE,
D000243,Line A,Standard,LineA-STA-00243,2026-06-11,TRUE,connector_seating
D000265,Line A,Standard,LineA-STA-00265,2026-06-11,FALSE,
D000446,Line A,Standard,LineA-STA-00446,2026-06-11,FALSE,
D000554,Line A,Standard,LineA-STA-00554,2026-06-11,FALSE,
D000560,Line A,Standard,LineA-STA-00560,2026-06-11,FALSE,
D000584,Line A,Standard,LineA-STA-00584,2026-06-11,FALSE,
D000587,Line A,Standard,LineA-STA-00587,2026-06-11,FALSE,
D000613,Line A,Standard,LineA-STA-00613,2026-06-11,FALSE,
D000862,Line A,Standard,LineA-STA-00862,2026-06-11,FALSE,
D000863,Line A,Standard,LineA-STA-00863,2026-06-11,FALSE,
D000879,Line A,Standard,LineA-STA-00879,2026-06-11,FALSE,
D001011,Line A,Standard,LineA-STA-01011,2026-06-11,TRUE,label_misprint
D001064,Line A,Standard,LineA-STA-01064,2026-06-11,FALSE,
D001147,Line A,Standard,LineA-STA-01147,2026-06-11,FALSE,
D001163,Line A,Standard,LineA-STA-01163,2026-06-11,FALSE,
D001694,Line A,Standard,LineA-STA-01694,2026-06-11,FALSE,
D001871,Line A,Standard,LineA-STA-01871,2026-06-11,FALSE,
D002084,Line A,Standard,LineA-STA-02084,2026-06-11,FALSE,
D002269,Line A,Pro,LineA-PRO-00019,2026-06-11,FALSE,
D002738,Line A,Pro,LineA-PRO-00488,2026-06-11,FALSE,
D002875,Line A,Pro,LineA-PRO-00625,2026-06-11,FALSE,
D002940,Line A,Pro,LineA-PRO-00690,2026-06-11,FALSE,
D003063,Line A,Pro,LineA-PRO-00813,2026-06-11,FALSE,
D003146,Line A,Pro,LineA-PRO-00896,2026-06-11,FALSE,
D003173,Line A,Pro,LineA-PRO-00923,2026-06-11,FALSE,
D003282,Line A,Pro,LineA-PRO-01032,2026-06-11,FALSE,
D003397,Line A,Pro,LineA-PRO-01147,2026-06-11,FALSE,
D003515,Line A,Pro,LineA-PRO-01265,2026-06-11,FALSE,
D003712,Line A,Pro,LineA-PRO-01462,2026-06-11,FALSE,
D003881,Line A,Pro,LineA-PRO-01631,2026-06-11,FALSE,
D003954,Line A,Pro,LineA-PRO-01704,2026-06-11,FALSE,
D003976,Line A,Pro,LineA-PRO-01726,2026-06-11,FALSE,
D004012,Line A,Pro,LineA-PRO-01762,2026-06-11,FALSE,
D004034,Line A,Pro,LineA-PRO-01784,2026-06-11,FALSE,
D004361,Line A,Pro,LineA-PRO-02111,2026-06-11,FALSE,
D004377,Line A,Pro,LineA-PRO-02127,2026-06-11,FALSE,
D004384,Line A,Pro,LineA-PRO-02134,2026-06-11,FALSE,
D004398,Line A,Pro,LineA-PRO-02148,2026-06-11,FALSE,
D004578,Line A,Pro,LineA-PRO-02328,2026-06-11,FALSE,
D004606,Line A,Pro,LineA-PRO-02356,2026-06-11,FALSE,
D004681,Line A,Pro,LineA-PRO-02431,2026-06-11,FALSE,
D004685,Line A,Pro,LineA-PRO-02435,2026-06-11,FALSE,
D004782,Line A,Pro,LineA-PRO-02532,2026-06-11,FALSE,
D004799,Line A,Pro,LineA-PRO-02549,2026-06-11,FALSE,
D004947,Line A,Pro,LineA-PRO-02697,2026-06-11,FALSE,
D005049,Line B,Standard,LineB-STA-00049,2026-06-11,FALSE,
D005193,Line B,Standard,LineB-STA-00193,2026-06-11,FALSE,
D005224,Line B,Standard,LineB-STA-00224,2026-06-11,FALSE,
D005291,Line B,Standard,LineB-STA-00291,2026-06-11,FALSE,
D005411,Line B,Standard,LineB-STA-00411,2026-06-11,FALSE,
D005444,Line B,Standard,LineB-STA-00444,2026-06-11,FALSE,
D005475,Line B,Standard,LineB-STA-00475,2026-06-11,FALSE,
D005487,Line B,Standard,LineB-STA-00487,2026-06-11,FALSE,
D005570,Line B,Standard,LineB-STA-00570,2026-06-11,FALSE,
D005585,Line B,Standard,LineB-STA-00585,2026-06-11,FALSE,
D005639,Line B,Standard,LineB-STA-00639,2026-06-11,FALSE,
D005658,Line B,Standard,LineB-STA-00658,2026-06-11,FALSE,
D005665,Line B,Standard,LineB-STA-00665,2026-06-11,FALSE,
D005677,Line B,Standard,LineB-STA-00677,2026-06-11,FALSE,
D005779,Line B,Standard,LineB-STA-00779,2026-06-11,FALSE,
